AVERAGES,,,,,,,,STANDARD DEVIATIONS
Time, TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, , TOTAL R, FREE R, BOUND R, TOTAL Adapter, FREE Adapter, BOUND Adapter, 
0.006200009999971159, 5.0, 2.8333333333333335, 2.1666666666666665, 5.0, 3.125, 1.875, , 0.0, 1.203858530857692, 1.203858530857692, 0.0, 0.9469631093315001, 0.9469631093315001, 
0.006300009999970565, 5.0, 2.75, 2.25, 5.0, 3.0416666666666665, 1.9583333333333333, , 0.0, 1.1887150534341144, 1.1887150534341144, 0.0, 0.954584665735822, 0.954584665735822, 
0.006400009999969971, 5.0, 2.7083333333333335, 2.2916666666666665, 5.0, 3.0, 2.0, , 0.0, 1.1220775245117838, 1.1220775245117838, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.0065000099999693774, 5.0, 2.7083333333333335, 2.2916666666666665, 5.0, 3.0, 2.0, , 0.0, 1.1220775245117838, 1.1220775245117838, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.0066000099999687836, 5.0, 2.7083333333333335, 2.2916666666666665, 5.0, 3.0, 2.0, , 0.0, 1.1220775245117838, 1.1220775245117838, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.00670000999996819, 5.0, 2.7083333333333335, 2.2916666666666665, 5.0, 3.0, 2.0, , 0.0, 1.1220775245117838, 1.1220775245117838, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.006800009999967596, 5.0, 2.7083333333333335, 2.2916666666666665, 5.0, 3.0, 2.0, , 0.0, 1.1220775245117838, 1.1220775245117838, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.006900009999967002, 5.0, 2.6666666666666665, 2.3333333333333335, 5.0, 3.0, 2.0, , 0.0, 1.0901402648748688, 1.0901402648748688, 0.0, 0.8846517369293828, 0.8846517369293828, 
0.007000009999966408, 5.0, 2.5833333333333335, 2.4166666666666665, 5.0, 2.9583333333333335, 2.0416666666666665, , 0.0, 1.138903617201808, 1.138903617201808, 0.0, 0.999093792292346, 0.999093792292346, 
0.007100009999965814, 5.0, 2.5, 2.5, 5.0, 2.9166666666666665, 2.0833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.9743076322798874, 0.9743076322798874, 
0.00720000999996522, 5.0, 2.5, 2.5, 5.0, 2.9166666666666665, 2.0833333333333335, , 0.0, 1.1420804814403216, 1.1420804814403216, 0.0, 0.9743076322798874, 0.9743076322798874, 
