103240009,poly_A Site 9 SiteType L_a
103240010,poly_A Site 10 SiteType A
103240011,poly_A Site 11 SiteType L_a
103240012,poly_A Site 12 SiteType L_a
103240013,poly_A Site 13 SiteType A
103240014,poly_A Site 14 SiteType L_a
103250000,poly_A Site 0 SiteType L_a
103250001,poly_A Site 1 SiteType A
103250002,poly_A Site 2 SiteType L_a
103250003,poly_A Site 3 SiteType L_a
103250004,poly_A Site 4 SiteType A
103250005,poly_A Site 5 SiteType L_a
103250006,poly_A Site 6 SiteType L_a
103250007,poly_A Site 7 SiteType A
103250008,poly_A Site 8 SiteType L_a
103250009,poly_A Site 9 SiteType L_a
103250010,poly_A Site 10 SiteType A
103250011,poly_A Site 11 SiteType L_a
103250012,poly_A Site 12 SiteType L_a
103250013,poly_A Site 13 SiteType A
103250014,poly_A Site 14 SiteType L_a
103260000,poly_A Site 0 SiteType L_a
103260001,poly_A Site 1 SiteType A
103260002,poly_A Site 2 SiteType L_a
103260003,poly_A Site 3 SiteType L_a
103260004,poly_A Site 4 SiteType A
103260005,poly_A Site 5 SiteType L_a
103260006,poly_A Site 6 SiteType L_a
103260007,poly_A Site 7 SiteType A
103260008,poly_A Site 8 SiteType L_a
103260009,poly_A Site 9 SiteType L_a
103260010,poly_A Site 10 SiteType A
103260011,poly_A Site 11 SiteType L_a
103260012,poly_A Site 12 SiteType L_a
103260013,poly_A Site 13 SiteType A
103260014,poly_A Site 14 SiteType L_a
103270000,poly_A Site 0 SiteType L_a
103270001,poly_A Site 1 SiteType A
103270002,poly_A Site 2 SiteType L_a
103270003,poly_A Site 3 SiteType L_a
103270004,poly_A Site 4 SiteType A
103270005,poly_A Site 5 SiteType L_a
103270006,poly_A Site 6 SiteType L_a
103270007,poly_A Site 7 SiteType A
103270008,poly_A Site 8 SiteType L_a
103270009,poly_A Site 9 SiteType L_a
103270010,poly_A Site 10 SiteType A
103270011,poly_A Site 11 SiteType L_a
103270012,poly_A Site 12 SiteType L_a
103270013,poly_A Site 13 SiteType A
103270014,poly_A Site 14 SiteType L_a
103280000,poly_A Site 0 SiteType L_a
103280001,poly_A Site 1 SiteType A
103280002,poly_A Site 2 SiteType L_a
103280003,poly_A Site 3 SiteType L_a
103280004,poly_A Site 4 SiteType A
103280005,poly_A Site 5 SiteType L_a
103280006,poly_A Site 6 SiteType L_a
103280007,poly_A Site 7 SiteType A
103280008,poly_A Site 8 SiteType L_a
103280009,poly_A Site 9 SiteType L_a
103280010,poly_A Site 10 SiteType A
103280011,poly_A Site 11 SiteType L_a
103280012,poly_A Site 12 SiteType L_a
103280013,poly_A Site 13 SiteType A
103280014,poly_A Site 14 SiteType L_a
103290000,poly_A Site 0 SiteType L_a
103290001,poly_A Site 1 SiteType A
103290002,poly_A Site 2 SiteType L_a
103290003,poly_A Site 3 SiteType L_a
103290004,poly_A Site 4 SiteType A
103290005,poly_A Site 5 SiteType L_a
103290006,poly_A Site 6 SiteType L_a
103290007,poly_A Site 7 SiteType A
103290008,poly_A Site 8 SiteType L_a
103290009,poly_A Site 9 SiteType L_a
103290010,poly_A Site 10 SiteType A
103290011,poly_A Site 11 SiteType L_a
103290012,poly_A Site 12 SiteType L_a
103290013,poly_A Site 13 SiteType A
103290014,poly_A Site 14 SiteType L_a
103300000,poly_A Site 0 SiteType L_a
103300001,poly_A Site 1 SiteType A
103300002,poly_A Site 2 SiteType L_a
103300003,poly_A Site 3 SiteType L_a
103300004,poly_A Site 4 SiteType A
103300005,poly_A Site 5 SiteType L_a
103300006,poly_A Site 6 SiteType L_a
103300007,poly_A Site 7 SiteType A
103300008,poly_A Site 8 SiteType L_a
103300009,poly_A Site 9 SiteType L_a
103300010,poly_A Site 10 SiteType A
103300011,poly_A Site 11 SiteType L_a
103300012,poly_A Site 12 SiteType L_a
103300013,poly_A Site 13 SiteType A
103300014,poly_A Site 14 SiteType L_a
103310000,poly_A Site 0 SiteType L_a
103310001,poly_A Site 1 SiteType A
103310002,poly_A Site 2 SiteType L_a
103310003,poly_A Site 3 SiteType L_a
103310004,poly_A Site 4 SiteType A
103310005,poly_A Site 5 SiteType L_a
103310006,poly_A Site 6 SiteType L_a
103310007,poly_A Site 7 SiteType A
103310008,poly_A Site 8 SiteType L_a
103310009,poly_A Site 9 SiteType L_a
103310010,poly_A Site 10 SiteType A
103310011,poly_A Site 11 SiteType L_a
103310012,poly_A Site 12 SiteType L_a
103310013,poly_A Site 13 SiteType A
103310014,poly_A Site 14 SiteType L_a
103320000,poly_A Site 0 SiteType L_a
103320001,poly_A Site 1 SiteType A
103320002,poly_A Site 2 SiteType L_a
103320003,poly_A Site 3 SiteType L_a
103320004,poly_A Site 4 SiteType A
103320005,poly_A Site 5 SiteType L_a
103320006,poly_A Site 6 SiteType L_a
103320007,poly_A Site 7 SiteType A
103320008,poly_A Site 8 SiteType L_a
103320009,poly_A Site 9 SiteType L_a
103320010,poly_A Site 10 SiteType A
103320011,poly_A Site 11 SiteType L_a
103320012,poly_A Site 12 SiteType L_a
103320013,poly_A Site 13 SiteType A
103320014,poly_A Site 14 SiteType L_a
103330000,poly_A Site 0 SiteType L_a
103330001,poly_A Site 1 SiteType A
103330002,poly_A Site 2 SiteType L_a
103330003,poly_A Site 3 SiteType L_a
103330004,poly_A Site 4 SiteType A
103330005,poly_A Site 5 SiteType L_a
103330006,poly_A Site 6 SiteType L_a
103330007,poly_A Site 7 SiteType A
103330008,poly_A Site 8 SiteType L_a
103330009,poly_A Site 9 SiteType L_a
103330010,poly_A Site 10 SiteType A
103330011,poly_A Site 11 SiteType L_a
103330012,poly_A Site 12 SiteType L_a
103330013,poly_A Site 13 SiteType A
103330014,poly_A Site 14 SiteType L_a
103340000,poly_A Site 0 SiteType L_a
103340001,poly_A Site 1 SiteType A
103340002,poly_A Site 2 SiteType L_a
103340003,poly_A Site 3 SiteType L_a
103340004,poly_A Site 4 SiteType A
103340005,poly_A Site 5 SiteType L_a
103340006,poly_A Site 6 SiteType L_a
103340007,poly_A Site 7 SiteType A
103340008,poly_A Site 8 SiteType L_a
103340009,poly_A Site 9 SiteType L_a
103340010,poly_A Site 10 SiteType A
103340011,poly_A Site 11 SiteType L_a
103340012,poly_A Site 12 SiteType L_a
103340013,poly_A Site 13 SiteType A
103340014,poly_A Site 14 SiteType L_a
103350000,poly_A Site 0 SiteType L_a
103350001,poly_A Site 1 SiteType A
103350002,poly_A Site 2 SiteType L_a
103350003,poly_A Site 3 SiteType L_a
103350004,poly_A Site 4 SiteType A
103350005,poly_A Site 5 SiteType L_a
103350006,poly_A Site 6 SiteType L_a
103350007,poly_A Site 7 SiteType A
103350008,poly_A Site 8 SiteType L_a
103350009,poly_A Site 9 SiteType L_a
103350010,poly_A Site 10 SiteType A
103350011,poly_A Site 11 SiteType L_a
103350012,poly_A Site 12 SiteType L_a
103350013,poly_A Site 13 SiteType A
103350014,poly_A Site 14 SiteType L_a
103360000,poly_A Site 0 SiteType L_a
103360001,poly_A Site 1 SiteType A
103360002,poly_A Site 2 SiteType L_a
103360003,poly_A Site 3 SiteType L_a
103360004,poly_A Site 4 SiteType A
103360005,poly_A Site 5 SiteType L_a
103360006,poly_A Site 6 SiteType L_a
103360007,poly_A Site 7 SiteType A
103360008,poly_A Site 8 SiteType L_a
103360009,poly_A Site 9 SiteType L_a
103360010,poly_A Site 10 SiteType A
103360011,poly_A Site 11 SiteType L_a
103360012,poly_A Site 12 SiteType L_a
103360013,poly_A Site 13 SiteType A
103360014,poly_A Site 14 SiteType L_a
103370000,poly_A Site 0 SiteType L_a
103370001,poly_A Site 1 SiteType A
103370002,poly_A Site 2 SiteType L_a
103370003,poly_A Site 3 SiteType L_a
103370004,poly_A Site 4 SiteType A
103370005,poly_A Site 5 SiteType L_a
103370006,poly_A Site 6 SiteType L_a
103370007,poly_A Site 7 SiteType A
103370008,poly_A Site 8 SiteType L_a
103370009,poly_A Site 9 SiteType L_a
103370010,poly_A Site 10 SiteType A
103370011,poly_A Site 11 SiteType L_a
103370012,poly_A Site 12 SiteType L_a
103370013,poly_A Site 13 SiteType A
103370014,poly_A Site 14 SiteType L_a
103380000,poly_A Site 0 SiteType L_a
103380001,poly_A Site 1 SiteType A
103380002,poly_A Site 2 SiteType L_a
103380003,poly_A Site 3 SiteType L_a
103380004,poly_A Site 4 SiteType A
103380005,poly_A Site 5 SiteType L_a
103380006,poly_A Site 6 SiteType L_a
103380007,poly_A Site 7 SiteType A
103380008,poly_A Site 8 SiteType L_a
103380009,poly_A Site 9 SiteType L_a
103380010,poly_A Site 10 SiteType A
103380011,poly_A Site 11 SiteType L_a
103380012,poly_A Site 12 SiteType L_a
103380013,poly_A Site 13 SiteType A
103380014,poly_A Site 14 SiteType L_a
103390000,poly_A Site 0 SiteType L_a
103390001,poly_A Site 1 SiteType A
103390002,poly_A Site 2 SiteType L_a
103390003,poly_A Site 3 SiteType L_a
103390004,poly_A Site 4 SiteType A
103390005,poly_A Site 5 SiteType L_a
103390006,poly_A Site 6 SiteType L_a
103390007,poly_A Site 7 SiteType A
103390008,poly_A Site 8 SiteType L_a
103390009,poly_A Site 9 SiteType L_a
103390010,poly_A Site 10 SiteType A
103390011,poly_A Site 11 SiteType L_a
103390012,poly_A Site 12 SiteType L_a
103390013,poly_A Site 13 SiteType A
103390014,poly_A Site 14 SiteType L_a
103400000,poly_A Site 0 SiteType L_a
103400001,poly_A Site 1 SiteType A
103400002,poly_A Site 2 SiteType L_a
103400003,poly_A Site 3 SiteType L_a
103400004,poly_A Site 4 SiteType A
103400005,poly_A Site 5 SiteType L_a
103400006,poly_A Site 6 SiteType L_a
103400007,poly_A Site 7 SiteType A
103400008,poly_A Site 8 SiteType L_a
103400009,poly_A Site 9 SiteType L_a
103400010,poly_A Site 10 SiteType A
103400011,poly_A Site 11 SiteType L_a
103400012,poly_A Site 12 SiteType L_a
103400013,poly_A Site 13 SiteType A
103400014,poly_A Site 14 SiteType L_a
103410000,poly_A Site 0 SiteType L_a
103410001,poly_A Site 1 SiteType A
103410002,poly_A Site 2 SiteType L_a
103410003,poly_A Site 3 SiteType L_a
103410004,poly_A Site 4 SiteType A
103410005,poly_A Site 5 SiteType L_a
103410006,poly_A Site 6 SiteType L_a
103410007,poly_A Site 7 SiteType A
103410008,poly_A Site 8 SiteType L_a
103410009,poly_A Site 9 SiteType L_a
103410010,poly_A Site 10 SiteType A
103410011,poly_A Site 11 SiteType L_a
103410012,poly_A Site 12 SiteType L_a
103410013,poly_A Site 13 SiteType A
103410014,poly_A Site 14 SiteType L_a
103420000,poly_A Site 0 SiteType L_a
103420001,poly_A Site 1 SiteType A
103420002,poly_A Site 2 SiteType L_a
103420003,poly_A Site 3 SiteType L_a
103420004,poly_A Site 4 SiteType A
103420005,poly_A Site 5 SiteType L_a
103420006,poly_A Site 6 SiteType L_a
103420007,poly_A Site 7 SiteType A
103420008,poly_A Site 8 SiteType L_a
103420009,poly_A Site 9 SiteType L_a
103420010,poly_A Site 10 SiteType A
103420011,poly_A Site 11 SiteType L_a
103420012,poly_A Site 12 SiteType L_a
103420013,poly_A Site 13 SiteType A
103420014,poly_A Site 14 SiteType L_a
103430000,poly_A Site 0 SiteType L_a
103430001,poly_A Site 1 SiteType A
103430002,poly_A Site 2 SiteType L_a
103430003,poly_A Site 3 SiteType L_a
103430004,poly_A Site 4 SiteType A
103430005,poly_A Site 5 SiteType L_a
103430006,poly_A Site 6 SiteType L_a
103430007,poly_A Site 7 SiteType A
103430008,poly_A Site 8 SiteType L_a
103430009,poly_A Site 9 SiteType L_a
103430010,poly_A Site 10 SiteType A
103430011,poly_A Site 11 SiteType L_a
103430012,poly_A Site 12 SiteType L_a
103430013,poly_A Site 13 SiteType A
103430014,poly_A Site 14 SiteType L_a
103440000,poly_A Site 0 SiteType L_a
103440001,poly_A Site 1 SiteType A
103440002,poly_A Site 2 SiteType L_a
103440003,poly_A Site 3 SiteType L_a
103440004,poly_A Site 4 SiteType A
103440005,poly_A Site 5 SiteType L_a
103440006,poly_A Site 6 SiteType L_a
103440007,poly_A Site 7 SiteType A
103440008,poly_A Site 8 SiteType L_a
103440009,poly_A Site 9 SiteType L_a
103440010,poly_A Site 10 SiteType A
103440011,poly_A Site 11 SiteType L_a
103440012,poly_A Site 12 SiteType L_a
103440013,poly_A Site 13 SiteType A
103440014,poly_A Site 14 SiteType L_a
103450000,poly_A Site 0 SiteType L_a
103450001,poly_A Site 1 SiteType A
103450002,poly_A Site 2 SiteType L_a
103450003,poly_A Site 3 SiteType L_a
103450004,poly_A Site 4 SiteType A
103450005,poly_A Site 5 SiteType L_a
103450006,poly_A Site 6 SiteType L_a
103450007,poly_A Site 7 SiteType A
103450008,poly_A Site 8 SiteType L_a
103450009,poly_A Site 9 SiteType L_a
103450010,poly_A Site 10 SiteType A
103450011,poly_A Site 11 SiteType L_a
103450012,poly_A Site 12 SiteType L_a
103450013,poly_A Site 13 SiteType A
103450014,poly_A Site 14 SiteType L_a
103460000,poly_A Site 0 SiteType L_a
103460001,poly_A Site 1 SiteType A
103460002,poly_A Site 2 SiteType L_a
103460003,poly_A Site 3 SiteType L_a
103460004,poly_A Site 4 SiteType A
103460005,poly_A Site 5 SiteType L_a
103460006,poly_A Site 6 SiteType L_a
103460007,poly_A Site 7 SiteType A
103460008,poly_A Site 8 SiteType L_a
103460009,poly_A Site 9 SiteType L_a
103460010,poly_A Site 10 SiteType A
103460011,poly_A Site 11 SiteType L_a
103460012,poly_A Site 12 SiteType L_a
103460013,poly_A Site 13 SiteType A
103460014,poly_A Site 14 SiteType L_a
103470000,poly_A Site 0 SiteType L_a
103470001,poly_A Site 1 SiteType A
103470002,poly_A Site 2 SiteType L_a
103470003,poly_A Site 3 SiteType L_a
103470004,poly_A Site 4 SiteType A
103470005,poly_A Site 5 SiteType L_a
103470006,poly_A Site 6 SiteType L_a
103470007,poly_A Site 7 SiteType A
103470008,poly_A Site 8 SiteType L_a
103470009,poly_A Site 9 SiteType L_a
103470010,poly_A Site 10 SiteType A
103470011,poly_A Site 11 SiteType L_a
103470012,poly_A Site 12 SiteType L_a
103470013,poly_A Site 13 SiteType A
103470014,poly_A Site 14 SiteType L_a
103480000,poly_A Site 0 SiteType L_a
103480001,poly_A Site 1 SiteType A
103480002,poly_A Site 2 SiteType L_a
103480003,poly_A Site 3 SiteType L_a
103480004,poly_A Site 4 SiteType A
103480005,poly_A Site 5 SiteType L_a
103480006,poly_A Site 6 SiteType L_a
103480007,poly_A Site 7 SiteType A
103480008,poly_A Site 8 SiteType L_a
103480009,poly_A Site 9 SiteType L_a
103480010,poly_A Site 10 SiteType A
103480011,poly_A Site 11 SiteType L_a
103480012,poly_A Site 12 SiteType L_a
103480013,poly_A Site 13 SiteType A
103480014,poly_A Site 14 SiteType L_a
103490000,poly_A Site 0 SiteType L_a
103490001,poly_A Site 1 SiteType A
103490002,poly_A Site 2 SiteType L_a
103490003,poly_A Site 3 SiteType L_a
103490004,poly_A Site 4 SiteType A
103490005,poly_A Site 5 SiteType L_a
103490006,poly_A Site 6 SiteType L_a
103490007,poly_A Site 7 SiteType A
103490008,poly_A Site 8 SiteType L_a
103490009,poly_A Site 9 SiteType L_a
103490010,poly_A Site 10 SiteType A
103490011,poly_A Site 11 SiteType L_a
103490012,poly_A Site 12 SiteType L_a
103490013,poly_A Site 13 SiteType A
103490014,poly_A Site 14 SiteType L_a
103500000,poly_A Site 0 SiteType L_a
103500001,poly_A Site 1 SiteType A
103500002,poly_A Site 2 SiteType L_a
103500003,poly_A Site 3 SiteType L_a
103500004,poly_A Site 4 SiteType A
103500005,poly_A Site 5 SiteType L_a
103500006,poly_A Site 6 SiteType L_a
103500007,poly_A Site 7 SiteType A
103500008,poly_A Site 8 SiteType L_a
103500009,poly_A Site 9 SiteType L_a
103500010,poly_A Site 10 SiteType A
103500011,poly_A Site 11 SiteType L_a
103500012,poly_A Site 12 SiteType L_a
103500013,poly_A Site 13 SiteType A
103500014,poly_A Site 14 SiteType L_a
103510000,poly_A Site 0 SiteType L_a
103510001,poly_A Site 1 SiteType A
103510002,poly_A Site 2 SiteType L_a
103510003,poly_A Site 3 SiteType L_a
103510004,poly_A Site 4 SiteType A
103510005,poly_A Site 5 SiteType L_a
103510006,poly_A Site 6 SiteType L_a
103510007,poly_A Site 7 SiteType A
103510008,poly_A Site 8 SiteType L_a
103510009,poly_A Site 9 SiteType L_a
103510010,poly_A Site 10 SiteType A
103510011,poly_A Site 11 SiteType L_a
103510012,poly_A Site 12 SiteType L_a
103510013,poly_A Site 13 SiteType A
103510014,poly_A Site 14 SiteType L_a
103520000,poly_A Site 0 SiteType L_a
103520001,poly_A Site 1 SiteType A
103520002,poly_A Site 2 SiteType L_a
103520003,poly_A Site 3 SiteType L_a
103520004,poly_A Site 4 SiteType A
103520005,poly_A Site 5 SiteType L_a
103520006,poly_A Site 6 SiteType L_a
103520007,poly_A Site 7 SiteType A
103520008,poly_A Site 8 SiteType L_a
103520009,poly_A Site 9 SiteType L_a
103520010,poly_A Site 10 SiteType A
103520011,poly_A Site 11 SiteType L_a
103520012,poly_A Site 12 SiteType L_a
103520013,poly_A Site 13 SiteType A
103520014,poly_A Site 14 SiteType L_a
103530000,poly_A Site 0 SiteType L_a
103530001,poly_A Site 1 SiteType A
103530002,poly_A Site 2 SiteType L_a
103530003,poly_A Site 3 SiteType L_a
103530004,poly_A Site 4 SiteType A
103530005,poly_A Site 5 SiteType L_a
103530006,poly_A Site 6 SiteType L_a
103530007,poly_A Site 7 SiteType A
103530008,poly_A Site 8 SiteType L_a
103530009,poly_A Site 9 SiteType L_a
103530010,poly_A Site 10 SiteType A
103530011,poly_A Site 11 SiteType L_a
103530012,poly_A Site 12 SiteType L_a
103530013,poly_A Site 13 SiteType A
103530014,poly_A Site 14 SiteType L_a
103540000,poly_A Site 0 SiteType L_a
103540001,poly_A Site 1 SiteType A
103540002,poly_A Site 2 SiteType L_a
103540003,poly_A Site 3 SiteType L_a
103540004,poly_A Site 4 SiteType A
103540005,poly_A Site 5 SiteType L_a
103540006,poly_A Site 6 SiteType L_a
103540007,poly_A Site 7 SiteType A
103540008,poly_A Site 8 SiteType L_a
103540009,poly_A Site 9 SiteType L_a
103540010,poly_A Site 10 SiteType A
103540011,poly_A Site 11 SiteType L_a
103540012,poly_A Site 12 SiteType L_a
103540013,poly_A Site 13 SiteType A
103540014,poly_A Site 14 SiteType L_a
103550000,poly_A Site 0 SiteType L_a
103550001,poly_A Site 1 SiteType A
103550002,poly_A Site 2 SiteType L_a
103550003,poly_A Site 3 SiteType L_a
103550004,poly_A Site 4 SiteType A
103550005,poly_A Site 5 SiteType L_a
103550006,poly_A Site 6 SiteType L_a
103550007,poly_A Site 7 SiteType A
103550008,poly_A Site 8 SiteType L_a
103550009,poly_A Site 9 SiteType L_a
103550010,poly_A Site 10 SiteType A
103550011,poly_A Site 11 SiteType L_a
103550012,poly_A Site 12 SiteType L_a
103550013,poly_A Site 13 SiteType A
103550014,poly_A Site 14 SiteType L_a
103560000,poly_A Site 0 SiteType L_a
103560001,poly_A Site 1 SiteType A
103560002,poly_A Site 2 SiteType L_a
103560003,poly_A Site 3 SiteType L_a
103560004,poly_A Site 4 SiteType A
103560005,poly_A Site 5 SiteType L_a
103560006,poly_A Site 6 SiteType L_a
103560007,poly_A Site 7 SiteType A
103560008,poly_A Site 8 SiteType L_a
103560009,poly_A Site 9 SiteType L_a
103560010,poly_A Site 10 SiteType A
103560011,poly_A Site 11 SiteType L_a
103560012,poly_A Site 12 SiteType L_a
103560013,poly_A Site 13 SiteType A
103560014,poly_A Site 14 SiteType L_a
103570000,poly_A Site 0 SiteType L_a
103570001,poly_A Site 1 SiteType A
103570002,poly_A Site 2 SiteType L_a
103570003,poly_A Site 3 SiteType L_a
103570004,poly_A Site 4 SiteType A
103570005,poly_A Site 5 SiteType L_a
103570006,poly_A Site 6 SiteType L_a
103570007,poly_A Site 7 SiteType A
103570008,poly_A Site 8 SiteType L_a
103570009,poly_A Site 9 SiteType L_a
103570010,poly_A Site 10 SiteType A
103570011,poly_A Site 11 SiteType L_a
103570012,poly_A Site 12 SiteType L_a
103570013,poly_A Site 13 SiteType A
103570014,poly_A Site 14 SiteType L_a
103580000,poly_A Site 0 SiteType L_a
103580001,poly_A Site 1 SiteType A
103580002,poly_A Site 2 SiteType L_a
103580003,poly_A Site 3 SiteType L_a
103580004,poly_A Site 4 SiteType A
103580005,poly_A Site 5 SiteType L_a
103580006,poly_A Site 6 SiteType L_a
103580007,poly_A Site 7 SiteType A
103580008,poly_A Site 8 SiteType L_a
103580009,poly_A Site 9 SiteType L_a
103580010,poly_A Site 10 SiteType A
103580011,poly_A Site 11 SiteType L_a
103580012,poly_A Site 12 SiteType L_a
103580013,poly_A Site 13 SiteType A
103580014,poly_A Site 14 SiteType L_a
103590000,poly_A Site 0 SiteType L_a
103590001,poly_A Site 1 SiteType A
103590002,poly_A Site 2 SiteType L_a
103590003,poly_A Site 3 SiteType L_a
103590004,poly_A Site 4 SiteType A
103590005,poly_A Site 5 SiteType L_a
103590006,poly_A Site 6 SiteType L_a
103590007,poly_A Site 7 SiteType A
103590008,poly_A Site 8 SiteType L_a
103590009,poly_A Site 9 SiteType L_a
103590010,poly_A Site 10 SiteType A
103590011,poly_A Site 11 SiteType L_a
103590012,poly_A Site 12 SiteType L_a
103590013,poly_A Site 13 SiteType A
103590014,poly_A Site 14 SiteType L_a
103600000,poly_A Site 0 SiteType L_a
103600001,poly_A Site 1 SiteType A
103600002,poly_A Site 2 SiteType L_a
103600003,poly_A Site 3 SiteType L_a
103600004,poly_A Site 4 SiteType A
103600005,poly_A Site 5 SiteType L_a
103600006,poly_A Site 6 SiteType L_a
103600007,poly_A Site 7 SiteType A
103600008,poly_A Site 8 SiteType L_a
103600009,poly_A Site 9 SiteType L_a
103600010,poly_A Site 10 SiteType A
103600011,poly_A Site 11 SiteType L_a
103600012,poly_A Site 12 SiteType L_a
103600013,poly_A Site 13 SiteType A
103600014,poly_A Site 14 SiteType L_a
103610000,poly_A Site 0 SiteType L_a
103610001,poly_A Site 1 SiteType A
103610002,poly_A Site 2 SiteType L_a
103610003,poly_A Site 3 SiteType L_a
103610004,poly_A Site 4 SiteType A
103610005,poly_A Site 5 SiteType L_a
103610006,poly_A Site 6 SiteType L_a
103610007,poly_A Site 7 SiteType A
103610008,poly_A Site 8 SiteType L_a
103610009,poly_A Site 9 SiteType L_a
103610010,poly_A Site 10 SiteType A
103610011,poly_A Site 11 SiteType L_a
103610012,poly_A Site 12 SiteType L_a
103610013,poly_A Site 13 SiteType A
103610014,poly_A Site 14 SiteType L_a
103620000,poly_A Site 0 SiteType L_a
103620001,poly_A Site 1 SiteType A
103620002,poly_A Site 2 SiteType L_a
103620003,poly_A Site 3 SiteType L_a
103620004,poly_A Site 4 SiteType A
103620005,poly_A Site 5 SiteType L_a
103620006,poly_A Site 6 SiteType L_a
103620007,poly_A Site 7 SiteType A
103620008,poly_A Site 8 SiteType L_a
103620009,poly_A Site 9 SiteType L_a
103620010,poly_A Site 10 SiteType A
103620011,poly_A Site 11 SiteType L_a
103620012,poly_A Site 12 SiteType L_a
103620013,poly_A Site 13 SiteType A
103620014,poly_A Site 14 SiteType L_a
103630000,poly_A Site 0 SiteType L_a
103630001,poly_A Site 1 SiteType A
103630002,poly_A Site 2 SiteType L_a
103630003,poly_A Site 3 SiteType L_a
103630004,poly_A Site 4 SiteType A
103630005,poly_A Site 5 SiteType L_a
103630006,poly_A Site 6 SiteType L_a
103630007,poly_A Site 7 SiteType A
103630008,poly_A Site 8 SiteType L_a
103630009,poly_A Site 9 SiteType L_a
103630010,poly_A Site 10 SiteType A
103630011,poly_A Site 11 SiteType L_a
103630012,poly_A Site 12 SiteType L_a
103630013,poly_A Site 13 SiteType A
103630014,poly_A Site 14 SiteType L_a
103640000,poly_A Site 0 SiteType L_a
103640001,poly_A Site 1 SiteType A
103640002,poly_A Site 2 SiteType L_a
103640003,poly_A Site 3 SiteType L_a
103640004,poly_A Site 4 SiteType A
103640005,poly_A Site 5 SiteType L_a
103640006,poly_A Site 6 SiteType L_a
103640007,poly_A Site 7 SiteType A
103640008,poly_A Site 8 SiteType L_a
103640009,poly_A Site 9 SiteType L_a
103640010,poly_A Site 10 SiteType A
103640011,poly_A Site 11 SiteType L_a
103640012,poly_A Site 12 SiteType L_a
103640013,poly_A Site 13 SiteType A
103640014,poly_A Site 14 SiteType L_a
103650000,poly_A Site 0 SiteType L_a
103650001,poly_A Site 1 SiteType A
103650002,poly_A Site 2 SiteType L_a
103650003,poly_A Site 3 SiteType L_a
103650004,poly_A Site 4 SiteType A
103650005,poly_A Site 5 SiteType L_a
103650006,poly_A Site 6 SiteType L_a
103650007,poly_A Site 7 SiteType A
103650008,poly_A Site 8 SiteType L_a
103650009,poly_A Site 9 SiteType L_a
103650010,poly_A Site 10 SiteType A
103650011,poly_A Site 11 SiteType L_a
103650012,poly_A Site 12 SiteType L_a
103650013,poly_A Site 13 SiteType A
103650014,poly_A Site 14 SiteType L_a
103660000,poly_A Site 0 SiteType L_a
103660001,poly_A Site 1 SiteType A
103660002,poly_A Site 2 SiteType L_a
103660003,poly_A Site 3 SiteType L_a
103660004,poly_A Site 4 SiteType A
103660005,poly_A Site 5 SiteType L_a
103660006,poly_A Site 6 SiteType L_a
103660007,poly_A Site 7 SiteType A
103660008,poly_A Site 8 SiteType L_a
103660009,poly_A Site 9 SiteType L_a
103660010,poly_A Site 10 SiteType A
103660011,poly_A Site 11 SiteType L_a
103660012,poly_A Site 12 SiteType L_a
103660013,poly_A Site 13 SiteType A
103660014,poly_A Site 14 SiteType L_a
103670000,poly_A Site 0 SiteType L_a
103670001,poly_A Site 1 SiteType A
103670002,poly_A Site 2 SiteType L_a
103670003,poly_A Site 3 SiteType L_a
103670004,poly_A Site 4 SiteType A
103670005,poly_A Site 5 SiteType L_a
103670006,poly_A Site 6 SiteType L_a
103670007,poly_A Site 7 SiteType A
103670008,poly_A Site 8 SiteType L_a
103670009,poly_A Site 9 SiteType L_a
103670010,poly_A Site 10 SiteType A
103670011,poly_A Site 11 SiteType L_a
103670012,poly_A Site 12 SiteType L_a
103670013,poly_A Site 13 SiteType A
103670014,poly_A Site 14 SiteType L_a
103680000,poly_A Site 0 SiteType L_a
103680001,poly_A Site 1 SiteType A
103680002,poly_A Site 2 SiteType L_a
103680003,poly_A Site 3 SiteType L_a
103680004,poly_A Site 4 SiteType A
103680005,poly_A Site 5 SiteType L_a
103680006,poly_A Site 6 SiteType L_a
103680007,poly_A Site 7 SiteType A
103680008,poly_A Site 8 SiteType L_a
103680009,poly_A Site 9 SiteType L_a
103680010,poly_A Site 10 SiteType A
103680011,poly_A Site 11 SiteType L_a
103680012,poly_A Site 12 SiteType L_a
103680013,poly_A Site 13 SiteType A
103680014,poly_A Site 14 SiteType L_a
103690000,poly_A Site 0 SiteType L_a
103690001,poly_A Site 1 SiteType A
103690002,poly_A Site 2 SiteType L_a
103690003,poly_A Site 3 SiteType L_a
103690004,poly_A Site 4 SiteType A
103690005,poly_A Site 5 SiteType L_a
103690006,poly_A Site 6 SiteType L_a
103690007,poly_A Site 7 SiteType A
103690008,poly_A Site 8 SiteType L_a
103690009,poly_A Site 9 SiteType L_a
103690010,poly_A Site 10 SiteType A
103690011,poly_A Site 11 SiteType L_a
103690012,poly_A Site 12 SiteType L_a
103690013,poly_A Site 13 SiteType A
103690014,poly_A Site 14 SiteType L_a
103700000,poly_A Site 0 SiteType L_a
103700001,poly_A Site 1 SiteType A
103700002,poly_A Site 2 SiteType L_a
103700003,poly_A Site 3 SiteType L_a
103700004,poly_A Site 4 SiteType A
103700005,poly_A Site 5 SiteType L_a
103700006,poly_A Site 6 SiteType L_a
